h,r,t
2130,2,12918
2343,2,12921
1703,2,12921
1889,2,12921
1858,2,12921
150,2,12921
426,2,12921
2338,2,12921
2023,2,12921
1259,2,12921
1846,2,12921
2362,2,12927
2089,2,12927
150,2,12927
426,2,12927
2338,2,12927
1163,2,12929
2016,2,12929
2005,2,12929
2182,2,12929
258,2,12929
1783,2,12929
2532,2,12931
2492,2,12931
2351,2,12931
1892,2,12931
1811,2,12931
2362,2,12932
2614,2,12932
2807,2,12932
2616,2,12932
213,2,12932
2554,2,12932
2639,2,12932
2343,2,12932
212,2,12932
256,2,12932
2179,2,12932
1789,2,12932
2341,2,12932
2462,2,12932
2089,2,12932
1889,2,12932
2396,2,12932
150,2,12932
426,2,12932
2338,2,12932
1171,2,12932
2339,2,12932
2119,2,12932
2712,2,12932
2023,2,12932
291,2,12932
2319,2,12932
1906,2,12932
21,2,12932
277,2,12932
2743,2,12932
1259,2,12932
2198,2,12932
1241,2,12932
440,2,12932
1348,2,12932
2378,2,12932
1943,2,12932
1670,2,12932
1679,2,12932
2387,2,12932
1894,2,12932
1910,2,12932
1852,2,12936
767,2,12936
2026,2,12936
1960,2,12936
1498,2,12936
261,2,12936
2578,2,12936
2192,2,12936
2194,2,12936
1586,2,12936
2579,2,12936
2577,2,12936
1429,2,12936
1205,2,12937
335,2,12937
1343,2,12937
168,2,12937
1821,2,12937
2540,2,12937
2026,2,12943
1960,2,12943
2578,2,12943
1949,2,12943
2297,2,12943
244,2,12943
1363,2,12945
1377,2,12945
1913,2,12945
2738,2,12945
2120,2,12945
1905,2,12945
2710,2,12947
1160,2,12947
1967,2,12947
2362,2,12947
1795,2,12947
1246,2,12947
2554,2,12947
1641,2,12947
2639,2,12947
2343,2,12947
1703,2,12947
256,2,12947
2179,2,12947
1349,2,12947
1789,2,12947
1323,2,12947
2392,2,12947
2400,2,12947
2341,2,12947
2462,2,12947
2089,2,12947
1889,2,12947
2396,2,12947
2337,2,12947
1555,2,12947
1561,2,12947
2213,2,12947
1758,2,12947
1646,2,12947
150,2,12947
426,2,12947
2338,2,12947
1171,2,12947
2339,2,12947
2617,2,12947
1988,2,12947
2119,2,12947
2712,2,12947
2023,2,12947
1464,2,12947
2535,2,12947
1357,2,12947
2709,2,12947
1700,2,12947
291,2,12947
2319,2,12947
1906,2,12947
21,2,12947
1558,2,12947
357,2,12947
1422,2,12947
277,2,12947
2743,2,12947
1259,2,12947
1805,2,12947
1896,2,12947
1305,2,12947
1932,2,12947
1241,2,12947
440,2,12947
1415,2,12947
2746,2,12947
1348,2,12947
2378,2,12947
1943,2,12947
1846,2,12947
1670,2,12947
1433,2,12947
2387,2,12947
1794,2,12947
2711,2,12947
2547,2,12947
1894,2,12947
2452,2,12947
2330,2,12947
2362,2,12949
1246,2,12949
1641,2,12949
2343,2,12949
1349,2,12949
1789,2,12949
1323,2,12949
2392,2,12949
2341,2,12949
2089,2,12949
1889,2,12949
1988,2,12949
1464,2,12949
21,2,12949
2452,2,12949
2362,2,12956
1789,2,12956
1323,2,12956
291,2,12956
2319,2,12956
1349,2,12959
1323,2,12959
2119,2,12959
2712,2,12959
1464,2,12959
2362,2,12960
2554,2,12960
1789,2,12960
1323,2,12960
2213,2,12960
1758,2,12960
1171,2,12960
2339,2,12960
2023,2,12960
1789,2,12964
1561,2,12964
1758,2,12964
2023,2,12964
1357,2,12964
2709,2,12964
2362,2,12969
1789,2,12969
1323,2,12969
2400,2,12969
2089,2,12969
1561,2,12969
2213,2,12969
1758,2,12969
1464,2,12969
2452,2,12969
2462,2,12983
2089,2,12983
2396,2,12983
1357,2,12983
2709,2,12983
2362,2,12984
2089,2,12984
1561,2,12984
1758,2,12984
1357,2,12984
2709,2,12984
2362,2,12992
1561,2,12992
2213,2,12992
1988,2,12992
1422,2,12992
2362,2,12995
1246,2,12995
1641,2,12995
1789,2,12995
1323,2,12995
2341,2,12995
2089,2,12995
2396,2,12995
2337,2,12995
1561,2,12995
1758,2,12995
1988,2,12995
1464,2,12995
21,2,12995
1805,2,12995
2330,2,12995
1789,2,13000
1323,2,13000
2392,2,13000
2400,2,13000
2089,2,13000
2396,2,13000
1561,2,13000
1988,2,13000
1422,2,13000
1943,2,13000
2362,2,13001
2341,2,13001
1758,2,13001
1988,2,13001
21,2,13001
1943,2,13001
2026,2,13007
1960,2,13007
2579,2,13007
2377,2,13007
2577,2,13007
1163,2,13016
2016,2,13016
2005,2,13016
2182,2,13016
258,2,13016
1783,2,13016
2349,2,13020
1225,2,13020
1173,2,13020
236,2,13020
1388,2,13020
2473,2,13020
2336,2,13020
1882,2,13022
1225,2,13022
1173,2,13022
236,2,13022
2473,2,13022
2336,2,13022
2350,2,13022
1379,2,13022
1882,2,13023
1726,2,13023
2473,2,13023
2165,2,13023
2350,2,13023
199,2,13034
2292,2,13034
2295,2,13034
200,2,13034
1273,2,13034
2149,2,13034
1704,2,13034
1570,2,13034
2497,2,13034
1218,2,13034
2068,2,13034
1396,2,13034
2036,2,13034
1536,2,13034
1625,2,13034
1852,2,13046
767,2,13046
2026,2,13046
1960,2,13046
2194,2,13046
2579,2,13046
2365,2,13046
2377,2,13046
2577,2,13046
1417,2,13046
1743,2,13047
1855,2,13047
1205,2,13047
335,2,13047
2029,2,13047
2362,2,13048
2089,2,13048
1858,2,13048
150,2,13048
426,2,13048
2338,2,13048
1420,2,13049
1274,2,13049
2203,2,13049
239,2,13049
1165,2,13049
2038,2,13049
1378,2,13052
1377,2,13052
1809,2,13052
1350,2,13052
1445,2,13052
1887,2,13053
1883,2,13053
2552,2,13053
1886,2,13053
234,2,13053
1948,2,13053
2716,2,13053
2117,2,13054
2048,2,13054
2308,2,13054
2769,2,13054
2014,2,13054
1883,2,13055
2552,2,13055
2635,2,13055
2114,2,13055
1948,2,13055
2716,2,13055
1887,2,13056
1883,2,13056
1630,2,13056
2552,2,13056
2635,2,13056
2114,2,13056
1418,2,13056
1948,2,13056
2716,2,13056
1292,2,13058
1777,2,13058
1384,2,13058
1163,2,13058
2016,2,13058
2348,2,13058
1436,2,13058
2005,2,13058
1186,2,13058
1339,2,13058
1187,2,13058
1825,2,13058
2364,2,13058
1195,2,13058
1277,2,13058
2015,2,13058
1312,2,13058
2182,2,13058
258,2,13058
1522,2,13058
1783,2,13058
2113,2,13058
239,2,13058
1165,2,13058
2038,2,13058
1284,2,13058
2383,2,13059
2290,2,13059
211,2,13059
1274,2,13059
2373,2,13059
223,2,13059
2538,2,13062
1863,2,13062
1216,2,13062
1722,2,13062
3012,2,13062
2543,2,13062
390,2,13062
2243,2,13062
2149,2,13063
1968,2,13063
2817,2,13063
2141,2,13063
352,2,13063
2497,2,13063
1218,2,13063
2068,2,13063
2036,2,13063
1162,2,13063
2340,2,13063
1924,2,13074
1177,2,13074
1408,2,13074
2491,2,13074
2226,2,13074
240,2,13074
1768,2,13074
1925,2,13074
1201,2,13074
1419,2,13074
1232,2,13074
1287,2,13074
1378,2,13076
1377,2,13076
1809,2,13076
1350,2,13076
2585,2,13076
1743,2,13077
1205,2,13077
335,2,13077
2029,2,13077
1821,2,13077
1499,2,13077
2392,2,13082
2119,2,13082
2712,2,13082
1700,2,13082
277,2,13082
1305,2,13082
1407,2,13089
2029,2,13089
2250,2,13089
251,2,13089
272,2,13089
1500,2,13089
2419,2,13094
2224,2,13094
2137,2,13094
1962,2,13094
2767,2,13094
217,2,13095
2221,2,13095
1675,2,13095
2209,2,13095
1325,2,13095
1407,2,13107
2026,2,13107
1960,2,13107
2578,2,13107
2192,2,13107
1586,2,13107
2579,2,13107
2365,2,13107
2577,2,13107
1429,2,13107
1407,2,13111
2026,2,13111
1960,2,13111
2578,2,13111
1949,2,13111
1852,2,13116
767,2,13116
2026,2,13116
1960,2,13116
2578,2,13116
1633,2,13116
2297,2,13116
244,2,13116
1922,2,13126
1854,2,13126
1162,2,13126
2340,2,13126
1320,2,13126
2419,2,13130
2224,2,13130
2137,2,13130
2222,2,13130
1962,2,13130
2767,2,13130
2026,2,13133
1960,2,13133
1949,2,13133
2192,2,13133
2297,2,13133
244,2,13133
2026,2,13138
1960,2,13138
2297,2,13138
244,2,13138
1429,2,13138
2026,2,13140
1960,2,13140
2578,2,13140
1949,2,13140
1586,2,13140
1407,2,13144
1852,2,13144
767,2,13144
2026,2,13144
1960,2,13144
2578,2,13144
1633,2,13144
1949,2,13144
2192,2,13144
1586,2,13144
1407,2,13150
2026,2,13150
1960,2,13150
2297,2,13150
244,2,13150
1852,2,13157
767,2,13157
2026,2,13157
1960,2,13157
1498,2,13157
261,2,13157
2578,2,13157
1633,2,13157
2297,2,13157
244,2,13157
2377,2,13157
1407,2,13162
2026,2,13162
1960,2,13162
1498,2,13162
261,2,13162
2578,2,13162
1949,2,13162
2192,2,13162
1586,2,13162
2579,2,13162
2297,2,13162
244,2,13162
2365,2,13162
1852,2,13170
767,2,13170
2026,2,13170
1960,2,13170
2578,2,13170
1633,2,13170
2192,2,13170
2194,2,13170
2579,2,13170
2577,2,13170
1417,2,13170
2578,2,13171
1633,2,13171
1949,2,13171
2192,2,13171
1586,2,13171
2577,2,13171
2026,2,13183
1960,2,13183
2578,2,13183
1949,2,13183
2192,2,13183
2577,2,13183
2026,2,13186
1960,2,13186
2578,2,13186
1949,2,13186
2192,2,13186
1586,2,13186
2026,2,13193
1960,2,13193
2579,2,13193
2297,2,13193
244,2,13193
1407,2,13195
2026,2,13195
1960,2,13195
2578,2,13195
1949,2,13195
1586,2,13195
2297,2,13195
244,2,13195
1429,2,13195
1852,2,13201
767,2,13201
2026,2,13201
1960,2,13201
2297,2,13201
244,2,13201
1407,2,13204
1852,2,13204
767,2,13204
2026,2,13204
1960,2,13204
2297,2,13204
244,2,13204
1407,2,13205
2026,2,13205
1960,2,13205
1633,2,13205
1949,2,13205
1586,2,13205
2297,2,13205
244,2,13205
1429,2,13205
1852,2,13216
767,2,13216
2026,2,13216
1960,2,13216
2192,2,13216
1743,2,13218
1205,2,13218
335,2,13218
2029,2,13218
1821,2,13218
1407,2,13226
2026,2,13226
1960,2,13226
2578,2,13226
2192,2,13226
2297,2,13226
244,2,13226
1407,2,13227
1852,2,13227
767,2,13227
2026,2,13227
1960,2,13227
1852,2,13231
767,2,13231
2026,2,13231
1960,2,13231
1949,2,13231
2297,2,13231
244,2,13231
2026,2,13232
1960,2,13232
2578,2,13232
1949,2,13232
2297,2,13232
244,2,13232
1930,2,13237
2532,2,13237
2492,2,13237
2351,2,13237
1892,2,13237
199,2,13239
2292,2,13239
2295,2,13239
200,2,13239
1273,2,13239
2149,2,13239
1968,2,13239
2494,2,13239
1704,2,13239
1570,2,13239
2399,2,13239
2817,2,13239
2141,2,13239
352,2,13239
2497,2,13239
1218,2,13239
2068,2,13239
1396,2,13239
2036,2,13239
2279,2,13239
1536,2,13239
1731,2,13239
1282,2,13239
1625,2,13239
1162,2,13239
2340,2,13239
2224,2,13239
2137,2,13239
2664,2,13243
2097,2,13243
1908,2,13243
2739,2,13243
1903,2,13243
2451,2,13243
1355,2,13243
1186,2,13249
2113,2,13249
239,2,13249
1165,2,13249
2038,2,13249
2362,2,13250
1795,2,13250
2343,2,13250
1703,2,13250
1889,2,13250
2023,2,13250
291,2,13250
2319,2,13250
1259,2,13250
1943,2,13250
1846,2,13250
1855,2,13252
219,2,13252
2324,2,13252
2029,2,13252
2540,2,13252
1354,2,13257
2664,2,13257
2107,2,13257
1908,2,13257
2663,2,13257
2008,2,13257
2451,2,13257
1792,2,13257
2026,2,13265
1960,2,13265
2578,2,13265
2297,2,13265
244,2,13265
2026,2,13267
1960,2,13267
2578,2,13267
2297,2,13267
244,2,13267
2026,2,13273
1960,2,13273
1633,2,13273
2192,2,13273
2579,2,13273
1997,2,13274
217,2,13274
2221,2,13274
2514,2,13274
1191,2,13274
1427,2,13274
1212,2,13274
1521,2,13274
1675,2,13274
1324,2,13274
1995,2,13274
1417,2,13274
2209,2,13274
2385,2,13274
1325,2,13274
1953,2,13274
259,2,13274
1494,2,13274
2026,2,13276
1960,2,13276
2578,2,13276
2194,2,13276
2297,2,13276
244,2,13276
2577,2,13276
1407,2,13277
2026,2,13277
1960,2,13277
2578,2,13277
2297,2,13277
244,2,13277
2514,2,13279
1191,2,13279
1212,2,13279
1995,2,13279
1417,2,13279
2026,2,13282
1960,2,13282
2578,2,13282
1633,2,13282
1949,2,13282
2297,2,13282
244,2,13282
1429,2,13282
1949,2,13288
2194,2,13288
1586,2,13288
2297,2,13288
244,2,13288
2337,2,13292
2535,2,13292
1348,2,13292
1794,2,13292
2711,2,13292
1170,2,13293
2134,2,13293
2379,2,13293
1957,2,13293
1469,2,13293
1878,2,13300
2555,2,13300
250,2,13300
264,2,13300
1495,2,13300
2192,2,13300
1579,2,13300
2026,2,13306
1960,2,13306
2578,2,13306
2192,2,13306
2579,2,13306
2578,2,13307
1633,2,13307
1949,2,13307
2192,2,13307
2297,2,13307
244,2,13307
2577,2,13307
242,2,13318
2553,2,13318
1283,2,13318
241,2,13318
1289,2,13318
1479,2,13318
242,2,13319
2553,2,13319
1283,2,13319
241,2,13319
1289,2,13319
1323,2,13320
2392,2,13320
1889,2,13320
2337,2,13320
2213,2,13320
2378,2,13320
1433,2,13320
1894,2,13320
1170,2,13323
2134,2,13323
2379,2,13323
1957,2,13323
1469,2,13323
2295,2,13325
200,2,13325
1273,2,13325
2149,2,13325
1968,2,13325
1704,2,13325
1570,2,13325
2497,2,13325
1218,2,13325
1396,2,13325
1272,2,13326
2366,2,13326
237,2,13326
1894,2,13326
1432,2,13326
1997,2,13327
217,2,13327
2221,2,13327
2514,2,13327
1212,2,13327
1521,2,13327
1675,2,13327
1324,2,13327
2209,2,13327
2385,2,13327
1325,2,13327
2501,2,13327
259,2,13327
1494,2,13327
2362,2,13336
2554,2,13336
2089,2,13336
1889,2,13336
1858,2,13336
2535,2,13336
291,2,13336
2319,2,13336
1422,2,13336
1415,2,13336
2746,2,13336
1943,2,13336
1889,2,13337
2337,2,13337
1555,2,13337
150,2,13337
426,2,13337
2338,2,13337
2023,2,13337
1259,2,13337
1241,2,13337
440,2,13337
2745,2,13337
2208,2,13340
1158,2,13340
2633,2,13340
2212,2,13340
1753,2,13340
2193,2,13340
150,2,13344
426,2,13344
2338,2,13344
1241,2,13344
440,2,13344
150,2,13346
426,2,13346
2338,2,13346
1241,2,13346
440,2,13346
150,2,13350
426,2,13350
2338,2,13350
1241,2,13350
440,2,13350
2343,2,13351
150,2,13351
426,2,13351
2338,2,13351
1259,2,13351
1241,2,13351
440,2,13351
1997,2,13353
2514,2,13353
1212,2,13353
1521,2,13353
1675,2,13353
1324,2,13353
2209,2,13353
2385,2,13353
1325,2,13353
2501,2,13353
1795,2,13355
2119,2,13355
2712,2,13355
2743,2,13355
1305,2,13355
1932,2,13355
1292,2,13360
1163,2,13360
2016,2,13360
2182,2,13360
258,2,13360
1212,2,13361
1521,2,13361
1675,2,13361
1324,2,13361
1417,2,13361
2385,2,13361
1930,2,13366
2351,2,13366
1892,2,13366
1811,2,13366
1470,2,13366
2322,2,13366
1354,2,13368
2664,2,13368
1861,2,13368
2663,2,13368
2008,2,13368
1903,2,13368
2026,2,13370
1960,2,13370
2192,2,13370
2194,2,13370
2577,2,13370
1417,2,13370
1354,2,13373
2664,2,13373
2107,2,13373
1899,2,13373
2739,2,13373
2451,2,13373
300,2,13373
1924,2,13380
2226,2,13380
240,2,13380
1768,2,13380
1925,2,13380
1419,2,13380
2613,2,13385
1280,2,13385
2177,2,13385
1420,2,13385
1274,2,13385
2225,2,13385
1200,2,13385
2360,2,13385
2614,2,13388
2807,2,13388
2616,2,13388
212,2,13388
1700,2,13388
2547,2,13388
1363,2,13391
1377,2,13391
2078,2,13391
2738,2,13391
2120,2,13391
2614,2,13392
2807,2,13392
2616,2,13392
1641,2,13392
212,2,13392
2026,2,13394
1960,2,13394
2192,2,13394
1586,2,13394
2579,2,13394
2365,2,13394
1417,2,13394
2425,2,13396
2190,2,13396
243,2,13396
2758,2,13396
2634,2,13396
2614,2,13399
2807,2,13399
2616,2,13399
212,2,13399
2535,2,13399
1163,2,13407
2016,2,13407
2005,2,13407
2182,2,13407
258,2,13407
2664,2,13408
2286,2,13408
249,2,13408
2097,2,13408
2107,2,13408
2289,2,13408
276,2,13408
1861,2,13408
1908,2,13408
2663,2,13408
2008,2,13408
1864,2,13408
1899,2,13408
2739,2,13408
1903,2,13408
2451,2,13408
1355,2,13408
300,2,13408
1792,2,13408
2299,2,13410
1953,2,13410
2473,2,13410
2165,2,13410
2350,2,13410
1163,2,13419
2016,2,13419
2005,2,13419
2182,2,13419
258,2,13419
1783,2,13419
1882,2,13427
1173,2,13427
236,2,13427
1726,2,13427
2473,2,13427
2350,2,13427
2614,2,13434
2807,2,13434
2616,2,13434
213,2,13434
1641,2,13434
207,2,13442
2024,2,13442
2048,2,13442
2769,2,13442
2014,2,13442
1681,2,13442
1381,2,13449
1351,2,13449
1570,2,13449
2007,2,13449
2500,2,13449
1424,2,13449
2894,2,13449
2294,2,13449
2362,2,13453
1795,2,13453
1246,2,13453
2554,2,13453
1641,2,13453
2343,2,13453
2392,2,13453
2400,2,13453
2341,2,13453
2089,2,13453
2396,2,13453
2337,2,13453
1646,2,13453
1988,2,13453
2119,2,13453
2712,2,13453
2023,2,13453
1357,2,13453
2709,2,13453
1700,2,13453
21,2,13453
1449,2,13453
1805,2,13453
1943,2,13453
1795,2,13454
1246,2,13454
2089,2,13454
2337,2,13454
1646,2,13454
1988,2,13454
1357,2,13454
2709,2,13454
1700,2,13454
1246,2,13457
2554,2,13457
2400,2,13457
2337,2,13457
1805,2,13457
1351,2,13458
2290,2,13458
211,2,13458
2373,2,13458
223,2,13458
2294,2,13458
1177,2,13473
2226,2,13473
240,2,13473
1768,2,13473
1925,2,13473
1201,2,13473
1419,2,13473
1232,2,13473
1287,2,13473
1163,2,13490
2016,2,13490
2182,2,13490
258,2,13490
2113,2,13490
1246,2,13491
2392,2,13491
2462,2,13491
1889,2,13491
2337,2,13491
150,2,13491
426,2,13491
2535,2,13491
1241,2,13491
440,2,13491
2378,2,13491
199,2,13492
2292,2,13492
2295,2,13492
200,2,13492
1273,2,13492
2149,2,13492
1968,2,13492
2494,2,13492
1704,2,13492
1368,2,13492
1570,2,13492
2399,2,13492
2817,2,13492
2141,2,13492
352,2,13492
2497,2,13492
1218,2,13492
2068,2,13492
1396,2,13492
2036,2,13492
1536,2,13492
1731,2,13492
1162,2,13492
2340,2,13492
2224,2,13492
2137,2,13492
2295,2,13493
200,2,13493
2817,2,13493
2141,2,13493
352,2,13493
1218,2,13493
2036,2,13493
2007,2,13499
1424,2,13499
2290,2,13499
211,2,13499
2199,2,13499
2373,2,13499
223,2,13499
1522,2,13500
2113,2,13500
239,2,13500
1165,2,13500
2038,2,13500
1205,2,13503
335,2,13503
1343,2,13503
168,2,13503
2029,2,13503
1354,2,13507
2664,2,13507
2286,2,13507
249,2,13507
2097,2,13507
2107,2,13507
1861,2,13507
1908,2,13507
2663,2,13507
2008,2,13507
2739,2,13507
1903,2,13507
2451,2,13507
1355,2,13507
1792,2,13507
1407,2,13508
1852,2,13508
767,2,13508
2026,2,13508
1960,2,13508
2208,2,13511
1158,2,13511
2633,2,13511
2212,2,13511
1753,2,13511
2532,2,13520
2492,2,13520
2351,2,13520
1892,2,13520
2322,2,13520
2346,2,13520
1863,2,13524
2138,2,13524
1860,2,13524
1190,2,13524
2217,2,13524
1934,2,13524
1163,2,13529
2016,2,13529
2005,2,13529
2182,2,13529
258,2,13529
1407,2,13531
2029,2,13531
2250,2,13531
251,2,13531
1821,2,13531
1639,2,13533
1420,2,13533
1812,2,13533
1274,2,13533
1933,2,13533
2149,2,13541
2817,2,13541
2141,2,13541
352,2,13541
1282,2,13541
2348,2,13547
1339,2,13547
1187,2,13547
1277,2,13547
2015,2,13547
1312,2,13547
1424,2,13548
2290,2,13548
211,2,13548
2199,2,13548
2373,2,13548
223,2,13548
1703,2,13550
2392,2,13550
2341,2,13550
1889,2,13550
150,2,13550
426,2,13550
2338,2,13550
21,2,13550
1241,2,13550
440,2,13550
2745,2,13550
256,2,13557
2179,2,13557
1789,2,13557
2213,2,13557
1558,2,13557
357,2,13557
1449,2,13557
1894,2,13557
1246,2,13558
1641,2,13558
1349,2,13558
2341,2,13558
2089,2,13558
21,2,13558
1794,2,13558
2711,2,13558
2341,2,13565
2089,2,13565
1988,2,13565
21,2,13565
1422,2,13565
1246,2,13571
1641,2,13571
2341,2,13571
1561,2,13571
2213,2,13571
21,2,13571
1558,2,13571
357,2,13571
2362,2,13573
1795,2,13573
2614,2,13573
2807,2,13573
2616,2,13573
213,2,13573
2343,2,13573
1703,2,13573
212,2,13573
2392,2,13573
2462,2,13573
2337,2,13573
2119,2,13573
2712,2,13573
2535,2,13573
1906,2,13573
1558,2,13573
357,2,13573
1422,2,13573
2743,2,13573
1259,2,13573
1415,2,13573
2746,2,13573
1846,2,13573
1433,2,13573
1679,2,13573
2452,2,13573
1889,2,13574
150,2,13574
426,2,13574
1422,2,13574
1241,2,13574
440,2,13574
2348,2,13575
2005,2,13575
1339,2,13575
2182,2,13575
258,2,13575
1852,2,13578
767,2,13578
2026,2,13578
1960,2,13578
2578,2,13578
1407,2,13580
1852,2,13580
767,2,13580
2026,2,13580
1960,2,13580
2578,2,13580
1949,2,13580
2192,2,13580
1743,2,13586
1205,2,13586
335,2,13586
2029,2,13586
1499,2,13586
2029,2,13587
2250,2,13587
251,2,13587
1803,2,13587
272,2,13587
1500,2,13587
1407,2,13588
1743,2,13588
1855,2,13588
1205,2,13588
335,2,13588
2029,2,13588
2250,2,13588
251,2,13588
1821,2,13588
1499,2,13588
2614,2,13592
2807,2,13592
2616,2,13592
213,2,13592
212,2,13592
1407,2,13595
1852,2,13595
767,2,13595
2026,2,13595
1960,2,13595
1498,2,13595
261,2,13595
1633,2,13595
1949,2,13595
2579,2,13595
2577,2,13595
1429,2,13595
1343,2,13596
168,2,13596
2029,2,13596
1821,2,13596
2540,2,13596
1363,2,13603
1377,2,13603
2086,2,13603
2078,2,13603
2533,2,13603
2120,2,13603
1852,2,13613
767,2,13613
2578,2,13613
1949,2,13613
2192,2,13613
2026,2,13614
1960,2,13614
2578,2,13614
1949,2,13614
2192,2,13614
1429,2,13614
2026,2,13616
1960,2,13616
2578,2,13616
1949,2,13616
2577,2,13616
1407,2,13620
2026,2,13620
1960,2,13620
2578,2,13620
1949,2,13620
1586,2,13620
1407,2,13621
1852,2,13621
767,2,13621
2026,2,13621
1960,2,13621
1498,2,13621
261,2,13621
2578,2,13621
1633,2,13621
1949,2,13621
2192,2,13621
2194,2,13621
1586,2,13621
2579,2,13621
2297,2,13621
244,2,13621
2365,2,13621
2577,2,13621
1417,2,13621
1429,2,13621
2026,2,13626
1960,2,13626
1498,2,13626
261,2,13626
2579,2,13626
1407,2,13628
2026,2,13628
1960,2,13628
2578,2,13628
2579,2,13628
1852,2,13632
767,2,13632
2026,2,13632
1960,2,13632
2192,2,13632
1407,2,13641
2029,2,13641
2274,2,13641
269,2,13641
2530,2,13641
272,2,13641
1500,2,13641
1852,2,13643
767,2,13643
2026,2,13643
1960,2,13643
1949,2,13643
2579,2,13643
1429,2,13643
2710,2,13647
1160,2,13647
1967,2,13647
2362,2,13647
1795,2,13647
1246,2,13647
2614,2,13647
2807,2,13647
2616,2,13647
213,2,13647
2554,2,13647
1641,2,13647
2639,2,13647
2343,2,13647
1703,2,13647
212,2,13647
256,2,13647
2179,2,13647
1349,2,13647
1789,2,13647
1323,2,13647
2392,2,13647
2400,2,13647
2341,2,13647
2462,2,13647
2089,2,13647
1889,2,13647
1858,2,13647
2396,2,13647
2337,2,13647
1555,2,13647
1561,2,13647
2213,2,13647
1758,2,13647
1646,2,13647
150,2,13647
426,2,13647
2338,2,13647
1171,2,13647
2339,2,13647
2617,2,13647
1988,2,13647
2119,2,13647
2712,2,13647
2023,2,13647
1464,2,13647
2535,2,13647
1357,2,13647
2709,2,13647
1700,2,13647
291,2,13647
2319,2,13647
1906,2,13647
2059,2,13647
21,2,13647
1558,2,13647
357,2,13647
1422,2,13647
277,2,13647
2743,2,13647
1449,2,13647
1259,2,13647
1805,2,13647
1896,2,13647
2198,2,13647
1305,2,13647
1932,2,13647
1241,2,13647
440,2,13647
1415,2,13647
2746,2,13647
1348,2,13647
2378,2,13647
2745,2,13647
1943,2,13647
1846,2,13647
1670,2,13647
1433,2,13647
1679,2,13647
2387,2,13647
1794,2,13647
2711,2,13647
2547,2,13647
1894,2,13647
2452,2,13647
2330,2,13647
1910,2,13647
2130,2,13647
2288,2,13648
1215,2,13648
1425,2,13648
1970,2,13648
2366,2,13648
237,2,13648
1894,2,13648
1408,2,13648
2741,2,13648
2238,2,13654
1390,2,13654
2252,2,13654
2180,2,13654
2212,2,13654
1753,2,13654
2196,2,13654
2246,2,13656
2238,2,13656
1390,2,13656
2252,2,13656
2180,2,13656
1390,2,13657
2180,2,13657
2212,2,13657
2808,2,13657
214,2,13657
2246,2,13658
2238,2,13658
1390,2,13658
2252,2,13658
2180,2,13658
2212,2,13658
1795,2,13659
1246,2,13659
1641,2,13659
2089,2,13659
2330,2,13659
2362,2,13662
1795,2,13662
2614,2,13662
2807,2,13662
2616,2,13662
213,2,13662
256,2,13662
2179,2,13662
2341,2,13662
2462,2,13662
1646,2,13662
1988,2,13662
21,2,13662
1422,2,13662
2743,2,13662
1932,2,13662
1670,2,13662
2547,2,13662
2452,2,13662
2107,2,13663
2663,2,13663
2008,2,13663
1899,2,13663
2739,2,13663
1355,2,13663
300,2,13663
1363,2,13664
1913,2,13664
2086,2,13664
2738,2,13664
2120,2,13664
2614,2,13665
2807,2,13665
2616,2,13665
213,2,13665
2341,2,13665
1988,2,13665
21,2,13665
1794,2,13665
2711,2,13665
2337,2,13669
2535,2,13669
1558,2,13669
357,2,13669
2743,2,13669
1305,2,13669
1932,2,13669
1930,2,13671
2532,2,13671
2492,2,13671
2351,2,13671
1892,2,13671
1381,2,13673
1351,2,13673
2007,2,13673
1424,2,13673
2290,2,13673
211,2,13673
2294,2,13673
1795,2,13677
1246,2,13677
2337,2,13677
150,2,13677
426,2,13677
2338,2,13677
2362,2,13679
1795,2,13679
1246,2,13679
1323,2,13679
1858,2,13679
2396,2,13679
2337,2,13679
1646,2,13679
150,2,13679
426,2,13679
2338,2,13679
1417,2,13684
2209,2,13684
2385,2,13684
1325,2,13684
259,2,13684
1494,2,13684
1997,2,13685
2514,2,13685
1212,2,13685
1521,2,13685
1675,2,13685
1324,2,13685
1995,2,13685
1417,2,13685
2209,2,13685
2385,2,13685
1953,2,13685
2501,2,13685
1163,2,13686
2016,2,13686
2182,2,13686
258,2,13686
1522,2,13686
1783,2,13686
1882,2,13690
1159,2,13690
2255,2,13690
1173,2,13690
236,2,13690
